source,city,country,species,common_name,latitude,longitude,date,observer,photo_url,quality,record_url
iNaturalist,Mombasa,Kenya,Philothamnus,Philothamnus,-4.2937974463,39.5792736858,2025-10-10,mylesawayfromthefield,https://inaturalist-open-data.s3.amazonaws.com/photos/578460035/medium.jpg,needs_id,https://www.inaturalist.org/observations/319972239
iNaturalist,Mombasa,Kenya,Scolecophidia,Blind snakes,-4.3279083333,39.5715216667,2025-09-29,kjrkenya,,casual,https://www.inaturalist.org/observations/317466552
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.5789308789,39.3470504543,2025-09-19,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/572611677/medium.jpg,needs_id,https://www.inaturalist.org/observations/316908819
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.5800023529,39.3529423808,2025-09-18,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/572611649/medium.jpg,needs_id,https://www.inaturalist.org/observations/316908815
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.5788595599,39.3472766358,2025-09-19,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/572611548/medium.jpg,needs_id,https://www.inaturalist.org/observations/316908810
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.5789621867,39.347152083,2025-09-19,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/572611546/medium.jpg,needs_id,https://www.inaturalist.org/observations/316908809
iNaturalist,Mombasa,Kenya,Aparallactus,Centipede-eaters,-4.6460188438,39.389207843,2025-09-11,mwanaisha_musa,https://inaturalist-open-data.s3.amazonaws.com/photos/571397220/medium.jpg,needs_id,https://www.inaturalist.org/observations/316265067
iNaturalist,Mombasa,Kenya,Boaedon fuliginosus,Brown House Snake,-4.6486885699,39.3856561926,2025-09-20,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/570674200/medium.jpg,needs_id,https://www.inaturalist.org/observations/315881311
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.9235543002,39.6756963218,2024-09-21,standapavouk,https://inaturalist-open-data.s3.amazonaws.com/photos/569573663/medium.jpg,research,https://www.inaturalist.org/observations/315300910
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6472305318,39.384338382,2025-09-19,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/569462397/medium.jpg,needs_id,https://www.inaturalist.org/observations/315243440
iNaturalist,Mombasa,Kenya,Lycophidion meleagre,Speckled wolf snake,-3.3091228552,39.9649773538,2025-09-18,tobi_seifert,https://inaturalist-open-data.s3.amazonaws.com/photos/568942596/medium.jpg,research,https://www.inaturalist.org/observations/314970359
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6474466667,39.3842983333,2025-09-18,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/568892716/medium.jpg,needs_id,https://www.inaturalist.org/observations/314946134
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6472083333,39.3844216667,2025-09-17,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/568291571/medium.jpg,needs_id,https://www.inaturalist.org/observations/314635471
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6472916667,39.3844033333,2025-09-16,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/567820179/medium.jpg,research,https://www.inaturalist.org/observations/314376760
iNaturalist,Mombasa,Kenya,Boaedon fuliginosus,Brown House Snake,-3.7056382609,38.7765109912,2024-09-13,mylesawayfromthefield,https://inaturalist-open-data.s3.amazonaws.com/photos/567732151/medium.jpg,research,https://www.inaturalist.org/observations/314327995
iNaturalist,Mombasa,Kenya,Philothamnus,Philothamnus,-3.7053465113,38.7762659043,2025-07-11,mylesawayfromthefield,https://inaturalist-open-data.s3.amazonaws.com/photos/567713352/medium.jpg,needs_id,https://www.inaturalist.org/observations/314318576
iNaturalist,Mombasa,Kenya,Boaedon fuliginosus,Brown House Snake,-3.3091228552,39.9649773538,2025-09-15,tobi_seifert,https://inaturalist-open-data.s3.amazonaws.com/photos/567703962/medium.jpg,research,https://www.inaturalist.org/observations/314313819
iNaturalist,Mombasa,Kenya,Psammophiidae,Sand Snakes,-3.7051725322,38.7768147513,2025-07-04,mylesawayfromthefield,https://inaturalist-open-data.s3.amazonaws.com/photos/567688011/medium.jpg,needs_id,https://www.inaturalist.org/observations/314305558
iNaturalist,Mombasa,Kenya,Dispholidus typus,Boomslang,-3.6587048263,38.8119506836,2025-07-29,mylesawayfromthefield,https://inaturalist-open-data.s3.amazonaws.com/photos/567687388/medium.jpg,research,https://www.inaturalist.org/observations/314305217
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.64732,39.3844133333,2025-09-15,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/567420278/medium.jpg,needs_id,https://www.inaturalist.org/observations/314168595
iNaturalist,Mombasa,Kenya,Naja pallida,Red Spitting Cobra,-3.705455,38.77665,2024-12-15,nyi_nyi_aung_doelone,https://inaturalist-open-data.s3.amazonaws.com/photos/566965388/medium.jpg,research,https://www.inaturalist.org/observations/313931760
iNaturalist,Mombasa,Kenya,Psammophis biseriatus,Link-marked Sand Snake,-3.7059083333,38.776475,2024-12-17,nyi_nyi_aung_doelone,https://inaturalist-open-data.s3.amazonaws.com/photos/566959053/medium.jpg,research,https://www.inaturalist.org/observations/313928872
iNaturalist,Mombasa,Kenya,Atractaspis fallax,Peters' Burrowing Asp,-3.7051966667,38.7758916667,2024-12-18,nyi_nyi_aung_doelone,https://inaturalist-open-data.s3.amazonaws.com/photos/566954712/medium.jpg,research,https://www.inaturalist.org/observations/313926732
iNaturalist,Mombasa,Kenya,Atractaspis fallax,Peters' Burrowing Asp,-3.7051833333,38.7763716667,2024-12-17,nyi_nyi_aung_doelone,https://inaturalist-open-data.s3.amazonaws.com/photos/566953555/medium.jpg,research,https://www.inaturalist.org/observations/313926007
iNaturalist,Mombasa,Kenya,Rhinotyphlops unitaeniatus,Kenya Beaked Snake,-4.5845942499,39.1393964365,2025-09-14,petersteward,https://inaturalist-open-data.s3.amazonaws.com/photos/566765350/medium.jpg,needs_id,https://www.inaturalist.org/observations/313825495
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6472383333,39.3843883333,2025-09-13,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/566407034/medium.jpg,needs_id,https://www.inaturalist.org/observations/313639359
iNaturalist,Mombasa,Kenya,Psammophis orientalis,Eastern Stripe-bellied Sand Snake,-4.6483916667,39.38673,2025-09-13,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/566406915/medium.jpg,needs_id,https://www.inaturalist.org/observations/313639302
iNaturalist,Mombasa,Kenya,Dendroaspis angusticeps,Eastern Green Mamba,-4.058787307,39.6858650007,2025-09-02,dzivulajr_03,https://inaturalist-open-data.s3.amazonaws.com/photos/562623593/medium.jpg,research,https://www.inaturalist.org/observations/311656210
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-3.7912616667,39.8225883333,2025-09-03,skgarcia,https://inaturalist-open-data.s3.amazonaws.com/photos/561874193/medium.jpg,research,https://www.inaturalist.org/observations/311263155
iNaturalist,Mombasa,Kenya,Telescopus semiannulatus,Common Tiger Snake,-4.64398314,39.3859253114,2025-08-19,mwanaisha_musa,https://inaturalist-open-data.s3.amazonaws.com/photos/561801707/medium.jpg,research,https://www.inaturalist.org/observations/311225347
iNaturalist,Mombasa,Kenya,Boaedon fuliginosus,Brown House Snake,-4.6588837781,39.3708214536,2025-09-01,wasinitourguide,https://inaturalist-open-data.s3.amazonaws.com/photos/560774001/medium.jpg,research,https://www.inaturalist.org/observations/310693966
iNaturalist,Mombasa,Kenya,Naja ashei,Ashe's Spitting Cobra,-3.3304651,40.0325449,2004-10-03,wolfgang_wuster,https://static.inaturalist.org/photos/559714016/medium.jpg,research,https://www.inaturalist.org/observations/310138430
iNaturalist,Mombasa,Kenya,Psammophis orientalis,Eastern Stripe-bellied Sand Snake,-4.648355,39.3865633333,2024-08-11,mwanaisha_musa,https://inaturalist-open-data.s3.amazonaws.com/photos/551772272/medium.jpg,needs_id,https://www.inaturalist.org/observations/305993591
iNaturalist,Mombasa,Kenya,Boaedon fuliginosus,Brown House Snake,-3.2512268,40.0743328,2025-08-13,geofry,https://static.inaturalist.org/photos/551697821/medium.jpg,needs_id,https://www.inaturalist.org/observations/305953792
iNaturalist,Mombasa,Kenya,Dendroaspis polylepis,Black Mamba,-3.3617707,40.0069375,2012-11-15,jordanbenj,https://inaturalist-open-data.s3.amazonaws.com/photos/550009907/medium.jpg,research,https://www.inaturalist.org/observations/305072477
iNaturalist,Mombasa,Kenya,Hemirhagerrhis nototaenia,Mopane Snake,-4.838295,39.2139366667,2025-08-05,margherin,https://static.inaturalist.org/photos/549346992/medium.jpg,research,https://www.inaturalist.org/observations/304713041
iNaturalist,Mombasa,Kenya,Thelotornis usambaricus,Usambara Vine Snake,-4.9300043248,39.2463039739,2025-08-06,andreaudzungwa,https://inaturalist-open-data.s3.amazonaws.com/photos/548314418/medium.jpg,research,https://www.inaturalist.org/observations/304171624
iNaturalist,Mombasa,Kenya,Philothamnus semivariegatus,Spotted Bush Snake,-3.704839993,38.7765065161,2025-08-05,pbacuez,https://inaturalist-open-data.s3.amazonaws.com/photos/547946121/medium.jpg,research,https://www.inaturalist.org/observations/303978378
iNaturalist,Mombasa,Kenya,Rhamphiophis rostratus,Eastern Rufous Beaked Snake,-3.3441116667,40.029075,2025-07-22,ompungthomas,https://inaturalist-open-data.s3.amazonaws.com/photos/546749844/medium.jpg,research,https://www.inaturalist.org/observations/303348628
iNaturalist,Mombasa,Kenya,Python sebae,African Rock Python,-3.3916922318,40.0624411625,2025-07-22,ompungthomas,https://inaturalist-open-data.s3.amazonaws.com/photos/546749831/medium.jpg,research,https://www.inaturalist.org/observations/303348618
iNaturalist,Mombasa,Kenya,Bitis arietans,Puff Adder,-3.2072521,40.1153208,2025-08-02,jepkemeibungei,https://inaturalist-open-data.s3.amazonaws.com/photos/546320278/medium.jpg,casual,https://www.inaturalist.org/observations/303118489
iNaturalist,Mombasa,Kenya,Thelotornis usambaricus,Usambara Vine Snake,-4.691736951,39.2579808678,2025-07-22,mwanaisha_musa,https://inaturalist-open-data.s3.amazonaws.com/photos/544836453/medium.jpg,research,https://www.inaturalist.org/observations/302320519
iNaturalist,Mombasa,Kenya,Dendroaspis angusticeps,Eastern Green Mamba,-3.3790054958,39.9867949076,2025-07-28,sdolrenry,https://inaturalist-open-data.s3.amazonaws.com/photos/543931871/medium.jpg,needs_id,https://www.inaturalist.org/observations/301836010
iNaturalist,Mombasa,Kenya,Psammophis orientalis,Eastern Stripe-bellied Sand Snake,-4.6585452655,39.3702980876,2025-07-28,wasinitourguide,https://inaturalist-open-data.s3.amazonaws.com/photos/543799729/medium.jpg,research,https://www.inaturalist.org/observations/301763564
iNaturalist,Mombasa,Kenya,Psammophis orientalis,Eastern Stripe-bellied Sand Snake,-4.3716163421,39.4572276436,2025-07-19,malombeitambo,https://inaturalist-open-data.s3.amazonaws.com/photos/540119768/medium.jpg,needs_id,https://www.inaturalist.org/observations/299790831
iNaturalist,Mombasa,Kenya,Thelotornis usambaricus,Usambara Vine Snake,-4.6182696112,39.2481068501,2025-07-07,mwanaisha_musa,https://inaturalist-open-data.s3.amazonaws.com/photos/536505627/medium.jpg,research,https://www.inaturalist.org/observations/297884228
iNaturalist,Mombasa,Kenya,Crotaphopeltis hotamboeia,Red-lipped Snake,-4.6475386712,39.3866863847,2025-06-29,dzivulajr_03,https://inaturalist-open-data.s3.amazonaws.com/photos/532897547/medium.jpg,research,https://www.inaturalist.org/observations/295981429
iNaturalist,Mombasa,Kenya,Thelotornis usambaricus,Usambara Vine Snake,-4.6184279686,39.3966841725,2025-07-07,dzivulajr_03,https://inaturalist-open-data.s3.amazonaws.com/photos/532892142/medium.jpg,research,https://www.inaturalist.org/observations/295978415
iNaturalist,Mombasa,Kenya,Rhamphiophis rubropunctatus,Red-spotted Beaked Snake,-3.4885323785,38.9228850962,2025-06-30,birdnerd51,https://inaturalist-open-data.s3.amazonaws.com/photos/531850391/medium.jpg,research,https://www.inaturalist.org/observations/295435592
iNaturalist,Mombasa,Kenya,Psammophis biseriatus,Link-marked Sand Snake,-3.4885323785,38.9228850962,2025-06-30,birdnerd51,https://inaturalist-open-data.s3.amazonaws.com/photos/531850332/medium.jpg,research,https://www.inaturalist.org/observations/295435585
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-3.7224780819,38.7751628763,2025-06-28,birdnerd51,https://inaturalist-open-data.s3.amazonaws.com/photos/531331008/medium.jpg,research,https://www.inaturalist.org/observations/295160426
iNaturalist,Mombasa,Kenya,Psammophis biseriatus,Link-marked Sand Snake,-3.4006833333,38.8572633333,2025-06-30,birdnerd51,https://inaturalist-open-data.s3.amazonaws.com/photos/530420321/medium.jpg,needs_id,https://www.inaturalist.org/observations/294432795
iNaturalist,Mombasa,Kenya,Philothamnus semivariegatus,Spotted Bush Snake,-3.7907393427,39.837619998,2025-06-29,marwan_o,https://inaturalist-open-data.s3.amazonaws.com/photos/529104030/medium.jpg,research,https://www.inaturalist.org/observations/293974811
iNaturalist,Mombasa,Kenya,Atractaspididae,Atractaspidid Snakes,-3.7830366667,38.8702083333,2025-06-29,birdnerd51,https://inaturalist-open-data.s3.amazonaws.com/photos/528639846/medium.jpg,needs_id,https://www.inaturalist.org/observations/293728442
iNaturalist,Mombasa,Kenya,Bitis arietans arietans,Common Puff Adder,-3.6860607699,38.7687555043,2025-06-27,birdnerd51,https://inaturalist-open-data.s3.amazonaws.com/photos/528476994/medium.jpg,research,https://www.inaturalist.org/observations/293639525
iNaturalist,Mombasa,Kenya,Philothamnus,Philothamnus,-3.7840383333,38.8307133333,2025-06-28,birdnerd51,https://inaturalist-open-data.s3.amazonaws.com/photos/528475144/medium.jpg,needs_id,https://www.inaturalist.org/observations/293638331
iNaturalist,Mombasa,Kenya,Bitis arietans,Puff Adder,-4.6594712459,39.3688443303,2025-06-24,wasinitourguide,https://inaturalist-open-data.s3.amazonaws.com/photos/527015656/medium.jpg,research,https://www.inaturalist.org/observations/292832848
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6480499568,39.3867199123,2025-06-25,eliud_018,https://static.inaturalist.org/photos/526554063/medium.jpg,research,https://www.inaturalist.org/observations/292590070
iNaturalist,Mombasa,Kenya,Psammophis,Sand Racers,-4.6487199743,39.3859782815,2025-06-24,eliud_018,https://static.inaturalist.org/photos/526079762/medium.jpg,needs_id,https://www.inaturalist.org/observations/292342308
iNaturalist,Mombasa,Kenya,Natriciteres pembana,Natriciteres pembana,-4.9275970185,39.672785736,2025-06-22,sm98,https://inaturalist-open-data.s3.amazonaws.com/photos/526503522/medium.jpg,research,https://www.inaturalist.org/observations/291665503
iNaturalist,Mombasa,Kenya,Thelotornis usambaricus,Usambara Vine Snake,-4.6033031067,39.3192988434,2025-06-12,mwanaisha_musa,https://inaturalist-open-data.s3.amazonaws.com/photos/521772318/medium.jpg,research,https://www.inaturalist.org/observations/290069311
iNaturalist,Mombasa,Kenya,Thelotornis usambaricus,Usambara Vine Snake,-4.7234128154,39.2894842816,2025-06-12,dzivulajr_03,https://inaturalist-open-data.s3.amazonaws.com/photos/519723843/medium.jpg,research,https://www.inaturalist.org/observations/288981589
iNaturalist,Mombasa,Kenya,Colubridae,Colubrid Snakes,-4.9312717494,39.6872567385,2025-06-11,forestor,https://inaturalist-open-data.s3.amazonaws.com/photos/519307139/medium.jpg,needs_id,https://www.inaturalist.org/observations/288753256
iNaturalist,Mombasa,Kenya,Prosymna stuhlmanni,East African Shovel-Snout,-4.6443557942,39.3832820531,2025-06-03,mwanaisha_musa,https://inaturalist-open-data.s3.amazonaws.com/photos/518651066/medium.jpg,research,https://www.inaturalist.org/observations/288403873
iNaturalist,Mombasa,Kenya,Psammophis orientalis,Eastern Stripe-bellied Sand Snake,-4.644579369,39.3835245482,2025-06-03,mwanaisha_musa,https://inaturalist-open-data.s3.amazonaws.com/photos/518651012/medium.jpg,needs_id,https://www.inaturalist.org/observations/288403859
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.5751616667,39.3719866667,2025-06-01,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/515731495/medium.jpg,needs_id,https://www.inaturalist.org/observations/286853314
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.57517,39.3720033333,2025-06-01,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/515731431/medium.jpg,needs_id,https://www.inaturalist.org/observations/286853313
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.57527,39.37228,2025-06-01,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/515731339/medium.jpg,needs_id,https://www.inaturalist.org/observations/286853305
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.5754066667,39.3723283333,2025-06-01,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/515731111/medium.jpg,needs_id,https://www.inaturalist.org/observations/286853299
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.5759983333,39.370965,2025-06-01,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/515730552/medium.jpg,needs_id,https://www.inaturalist.org/observations/286853233
iNaturalist,Mombasa,Kenya,Crotaphopeltis hotamboeia,Red-lipped Snake,-4.5599666667,39.3618966667,2025-05-28,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/515710414/medium.jpg,research,https://www.inaturalist.org/observations/286850926
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.5782716349,39.3794649636,2025-05-27,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/515678179/medium.jpg,needs_id,https://www.inaturalist.org/observations/286825538
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.5778236676,39.3783518469,2025-05-27,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/515678071/medium.jpg,needs_id,https://www.inaturalist.org/observations/286825520
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.5777942575,39.3781723189,2025-05-27,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/515678035/medium.jpg,needs_id,https://www.inaturalist.org/observations/286825512
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.5779012035,39.378558557,2025-05-27,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/515678016/medium.jpg,needs_id,https://www.inaturalist.org/observations/286825511
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.5779704572,39.3789447951,2025-05-27,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/515677976/medium.jpg,needs_id,https://www.inaturalist.org/observations/286825499
iNaturalist,Mombasa,Kenya,Psammophis orientalis,Eastern Stripe-bellied Sand Snake,-4.6459596985,39.381099008,2025-06-03,eliud_018,https://static.inaturalist.org/photos/515098101/medium.jpg,research,https://www.inaturalist.org/observations/286517761
iNaturalist,Mombasa,Kenya,Leptotyphlopidae,Threadsnakes,-4.6443676456,39.3830972129,2025-06-03,mwanaisha_musa,https://inaturalist-open-data.s3.amazonaws.com/photos/515068475/medium.jpg,needs_id,https://www.inaturalist.org/observations/286512304
iNaturalist,Mombasa,Kenya,Philothamnus,Philothamnus,-4.6474383333,39.38565,2025-05-31,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/514997255/medium.jpg,needs_id,https://www.inaturalist.org/observations/286465005
iNaturalist,Mombasa,Kenya,Hemirhagerrhis,Bark Snakes,-3.3610306,40.007989,2025-06-02,mfujimura,https://inaturalist-open-data.s3.amazonaws.com/photos/514780688/medium.jpg,needs_id,https://www.inaturalist.org/observations/286352469
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6485645838,39.3865837902,2024-11-06,eliud_018,https://static.inaturalist.org/photos/513976531/medium.jpg,needs_id,https://www.inaturalist.org/observations/285929397
iNaturalist,Mombasa,Kenya,Prosymna stuhlmanni,East African Shovel-Snout,-4.5921351752,39.3945150822,2025-05-29,eliud_018,https://static.inaturalist.org/photos/512466013/medium.jpg,research,https://www.inaturalist.org/observations/285119888
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6586936363,39.3708784506,2025-05-28,wasinitourguide,https://inaturalist-open-data.s3.amazonaws.com/photos/511795473/medium.jpg,research,https://www.inaturalist.org/observations/284757488
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.4068380726,39.2922159893,2025-05-08,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/509518889/medium.jpg,needs_id,https://www.inaturalist.org/observations/283556872
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.4538355342,39.3092763573,2025-05-08,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/509518882/medium.jpg,research,https://www.inaturalist.org/observations/283556870
iNaturalist,Mombasa,Kenya,Philothamnus,Philothamnus,-4.4582419061,39.2298647226,2025-05-08,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/509518786/medium.jpg,needs_id,https://www.inaturalist.org/observations/283556865
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.5662302485,39.3949550116,2025-05-08,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/509518733/medium.jpg,research,https://www.inaturalist.org/observations/283556863
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.4500149751,39.3811952245,2025-05-08,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/509518762/medium.jpg,research,https://www.inaturalist.org/observations/283556862
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.4218335053,39.3121049873,2025-05-08,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/509518691/medium.jpg,research,https://www.inaturalist.org/observations/283556858
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.5311113759,39.3679622376,2025-05-08,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/509518449/medium.jpg,research,https://www.inaturalist.org/observations/283556852
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.498020438,39.358463861,2025-05-08,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/509518476/medium.jpg,research,https://www.inaturalist.org/observations/283556851
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.4051861722,39.39350023,2025-05-08,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/509518244/medium.jpg,research,https://www.inaturalist.org/observations/283556850
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.5760165881,39.365744406,2025-05-08,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/509517756/medium.jpg,research,https://www.inaturalist.org/observations/283556837
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.4809634371,39.3895257956,2025-05-08,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/509517759/medium.jpg,research,https://www.inaturalist.org/observations/283556836
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.5783833333,39.3788333333,2025-05-08,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/509526450/medium.jpg,needs_id,https://www.inaturalist.org/observations/283556468
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.5781166667,39.3787166667,2025-05-08,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/509526188/medium.jpg,needs_id,https://www.inaturalist.org/observations/283556346
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.5779716667,39.3781083333,2025-05-08,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/509526074/medium.jpg,research,https://www.inaturalist.org/observations/283556295
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.5777633333,39.378125,2025-05-08,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/509525826/medium.jpg,needs_id,https://www.inaturalist.org/observations/283556208
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.57778,39.3782083333,2025-05-08,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/509525416/medium.jpg,needs_id,https://www.inaturalist.org/observations/283556073
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.5777333333,39.3782416667,2025-05-08,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/509525090/medium.jpg,research,https://www.inaturalist.org/observations/283555923
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.5778033333,39.37823,2025-05-08,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/509524872/medium.jpg,research,https://www.inaturalist.org/observations/283555803
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.57805,39.37888,2025-05-08,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/509524041/medium.jpg,needs_id,https://www.inaturalist.org/observations/283555523
iNaturalist,Mombasa,Kenya,Philothamnus,Philothamnus,-4.537475864,39.2741260177,2025-05-06,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/509516196/medium.jpg,needs_id,https://www.inaturalist.org/observations/283552247
iNaturalist,Mombasa,Kenya,Philothamnus,Philothamnus,-4.5606082234,39.2240985431,2025-05-06,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/509516156/medium.jpg,needs_id,https://www.inaturalist.org/observations/283552244
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.4359579192,39.3764758533,2025-05-06,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/509516023/medium.jpg,research,https://www.inaturalist.org/observations/283552235
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.5335380477,39.3636809803,2025-05-06,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/509515956/medium.jpg,needs_id,https://www.inaturalist.org/observations/283552225
iNaturalist,Mombasa,Kenya,Eryx colubrinus,East African Sand Boa,-4.4904725072,39.1007587404,2024-11-18,gustinoj,https://inaturalist-open-data.s3.amazonaws.com/photos/509408499/medium.jpg,research,https://www.inaturalist.org/observations/283496699
iNaturalist,Mombasa,Kenya,Bitis arietans,Puff Adder,-4.3696300588,39.0580396121,2024-11-18,gustinoj,https://inaturalist-open-data.s3.amazonaws.com/photos/509407893/medium.jpg,research,https://www.inaturalist.org/observations/283496372
iNaturalist,Mombasa,Kenya,Psammophis punctulatus,Speckled Sand Racer,-3.3441522222,40.0290771,2025-01-23,mumbi07,https://static.inaturalist.org/photos/508248767/medium.jpg,research,https://www.inaturalist.org/observations/282873339
iNaturalist,Mombasa,Kenya,Micrelaps vaillanti,Black-headed Micrelaps,-3.3451271972,40.0275760972,2025-01-23,mumbi07,https://static.inaturalist.org/photos/508248717/medium.jpg,research,https://www.inaturalist.org/observations/282873315
